state,plan_family,district,block_count,area_m2,perimeter_m,minimum_bounding_radius_m,polsby_popper,reock,convex_hull_ratio,schwartzberg,component_count,interior_ring_count
PA,enacted-congressional-session-118,15,37088,33727608359.987083,4690178.608337313,136962.98440174334,0.019267113119511674,0.5723072561739803,0.8571887484852853,7.2042981268511515,8,271
PA,enacted-congressional-session-118,16,23697,10020263155.700607,1767082.568043731,90811.94317682632,0.040325086343910924,0.3867615723262196,0.8568998502129889,4.9798051157451315,5,104
PA,enacted-congressional-session-118,17,14859,2318640070.504365,695903.1655456721,38301.3079608698,0.06016522940733433,0.5031022437730356,0.7438130793476938,4.076873269352515,8,12
RI,NRS-v0.3,1,10786,524395539.6891643,655133.3727273028,24840.024632482837,0.015353571185126685,0.2705235463530588,0.5015431062374379,8.070404385513816,11,46
RI,NRS-v0.3,2,14045,2277298756.2958345,1510239.6393643913,47454.122755400356,0.012546949294757895,0.3219009345430286,0.5585125506613071,8.927521988746028,31,134
RI,enacted-congressional-session-118,1,11086,740944044.1953467,846466.6035136139,35793.28023853889,0.012994980113465988,0.1840909917515186,0.46193829591129776,8.772274042001497,21,57
RI,enacted-congressional-session-118,2,13745,2060750251.7896523,988864.3245506719,49032.68385829337,0.0264826723585438,0.27283756059867786,0.6752016105283679,6.144960509544995,14,125
SC,NRS-v0.3,1,16405,5687952689.56356,2123976.929329365,99778.70838536238,0.015844051639524098,0.1818571359543429,0.4720593362184901,7.944505598043391,7,76
SC,NRS-v0.3,2,21338,13452265697.906185,2988210.4180421797,180337.79185026928,0.018931409492055074,0.13166552299730533,0.5729476812629144,7.267893006209047,11,111
SC,NRS-v0.3,3,21082,11845986975.01429,3913028.7661006236,148800.90116766604,0.00972198694758805,0.1702982775169232,0.47170573592693643,10.14197377372763,7,146
SC,NRS-v0.3,4,22423,12259495793.930239,2488064.964060471,95472.49154058899,0.024886226045186567,0.42812069653404106,0.7422299705680045,6.338996021768184,6,104
SC,NRS-v0.3,5,17884,8570349799.409025,2417189.373796158,90733.45004822146,0.018432619549276073,0.3313704867754575,0.6631151929438187,7.365571850023669,7,73
SC,NRS-v0.3,6,24374,18392956060.966908,3936753.5492957607,146249.244677503,0.01491368417847623,0.2737249575454541,0.6741387960451062,8.188559876363184,17,198
SC,NRS-v0.3,7,18927,9246475338.19545,4752924.126615242,100553.8463454977,0.005143565998135957,0.2910911270148244,0.6393223365247631,13.943372880423441,41,181
SC,enacted-congressional-session-118,1,15047,7306535434.999478,4785867.725179348,96965.34535968566,0.004008666960313652,0.24735946044796342,0.6186772513283664,15.794286502829255,51,217
SC,enacted-congressional-session-118,2,17596,8123945374.288637,1562334.6084484432,76015.26280159072,0.04182430683726617,0.44752316372895384,0.7067097823534693,4.88973838760099,9,89
SC,enacted-congressional-session-118,3,23422,14904075222.166552,3435481.8285623994,98306.32888676577,0.015868635564115767,0.49089906459998867,0.8380893781538038,7.938349340072353,3,156
SC,enacted-congressional-session-118,4,15381,3214640343.2116137,1015925.6811572718,49816.88899526666,0.03913977972237024,0.4123151685876025,0.7696915754201686,5.054646769009416,12,77
SC,enacted-congressional-session-118,5,20249,13503033118.185951,2104750.313500606,115500.2715320971,0.038303638597876846,0.3221925170657297,0.774252565436142,5.109518600177896,4,126
SC,enacted-congressional-session-118,6,26635,18246271716.759182,2930580.361051608,128189.99944597461,0.02669787726113803,0.3534402241180393,0.5836667992572772,6.120143904361367,8,116
SC,enacted-congressional-session-118,7,24103,14156981145.374224,2676756.8243822474,113152.98516303457,0.02482919735653348,0.35195630470690326,0.7899113140608242,6.346271675584168,6,134
SD,NRS-v0.3,1,69859,198266308300.9765,8370886.358524784,358520.62197109655,0.03555624516201371,0.4909878725031802,0.9215241981245877,5.303249430405491,30,632
SD,enacted-congressional-session-118,0,69859,198266308300.9765,8370886.358524784,358520.62197109655,0.03555624516201371,0.4909878725031802,0.9215241981245877,5.303249430405491,30,632
TN,NRS-v0.3,1,23598,12685138652.336195,3432836.314674613,128005.30095821872,0.013526919048262979,0.2464276501611729,0.758761016135966,8.59806164444548,8,90
TN,NRS-v0.3,2,17464,9712043464.98502,3794997.870458684,202688.72916719652,0.008474174609033446,0.07524914075463775,0.4623981369843181,10.863037927251534,16,48
TN,NRS-v0.3,3,24176,17236690098.721622,4595249.986944322,132763.29659411643,0.010257592747746761,0.31127765453306927,0.6470739141235999,9.873639665168929,10,165
TN,NRS-v0.3,4,14293,7082161967.125042,3023390.9439077494,140198.52023306364,0.009736146564665992,0.11469094272132802,0.4025559419445242,10.134596177515949,6,38
TN,NRS-v0.3,5,10465,3487799262.0275855,1341587.51388673,83475.08459887713,0.02435136611239121,0.15932644758497028,0.5546428945899139,6.408233602505093,4,19
TN,NRS-v0.3,6,19673,14842820488.941868,3330675.2377680875,171861.83404419688,0.016813639154516866,0.1599586308432706,0.5612201654783753,7.71203760726045,9,95
TN,NRS-v0.3,7,25604,15973406161.514719,3814385.5746638197,251609.98589162214,0.013796159801653744,0.08031412187352445,0.4639792312142646,8.513749972928053,10,61
TN,NRS-v0.3,8,22857,15542844160.743364,2537257.5694971667,131116.67999038755,0.030339697262622638,0.287782732613756,0.6532098220525462,5.741090309225562,5,86
TN,NRS-v0.3,9,18422,11518412433.14026,1801276.7255155528,186698.21428433235,0.044610964617986255,0.1051870860416978,0.6844663076210502,4.734555294158326,10,22
TN,enacted-congressional-session-118,1,23832,11421483800.908989,2414983.191433542,107227.03024519767,0.024609578049375,0.3162016264830136,0.8037184154184961,6.374526285396724,9,61
TN,enacted-congressional-session-118,2,16278,6816968021.789931,2189092.8830678025,73551.14497818076,0.01787609865016175,0.4011090939291598,0.6207851886842686,7.479346072277088,11,68
TN,enacted-congressional-session-118,3,20764,10388158929.13257,2540758.3489806093,99502.25955214495,0.02022188920726904,0.3339818195972945,0.6404036867264478,7.032166366373449,5,100
TN,enacted-congressional-session-118,4,22951,16898836235.398306,2192731.077318017,140284.9629294694,0.04416679826805059,0.2733283509226474,0.6968301736133872,4.758302425266776,6,89
TN,enacted-congressional-session-118,5,11916,5365740156.093292,948603.9842263487,77693.99481190696,0.07493239481306276,0.2829468479955995,0.5635819989200905,3.653130558396956,3,19
TN,enacted-congressional-session-118,6,18910,15451789312.48397,3271631.1416220213,114567.64116380623,0.018140947854467564,0.3747183509610094,0.7560927193444219,7.4245478836377155,11,97
TN,enacted-congressional-session-118,7,20257,15528160874.406483,2190311.208557006,111511.73783052729,0.04067412646343674,0.3974925387358151,0.774005800246302,4.95839227980554,2,121
TN,enacted-congressional-session-118,8,29497,24142053170.08599,1942611.4729251158,114869.00816182274,0.08039187676107577,0.5823962729659728,0.8633422500317565,3.526906254827014,7,92
TN,enacted-congressional-session-118,9,12147,2068126189.23661,633372.7929550896,48009.768164809786,0.06478404936190509,0.28560640582265356,0.6120493511326582,3.928854583710075,4,14
TX,NRS-v0.3,1,28392,25435184284.22016,4473494.710162009,114994.75918484916,0.015971690885277594,0.6122501774260175,0.8396887788936764,7.912697294976696,30,275
TX,NRS-v0.3,2,41684,77152708609.03864,7795896.861193541,461646.4649031664,0.01595250435584392,0.11523443486202166,0.34502727976687375,7.917454277795263,18,212
TX,NRS-v0.3,3,21023,17316254531.70282,3457703.083334975,165175.94548807346,0.018200714215211005,0.20202749796752137,0.6397938037261425,7.41234772816156,3,91
TX,NRS-v0.3,4,10591,617388991.5431058,588398.7384505745,25505.45569959709,0.02240914463372962,0.30209451081203315,0.5427465139420553,6.680167622525249,3,23
TX,NRS-v0.3,5,10003,527676169.0852513,480706.3653128156,21523.484736877286,0.02869575126433917,0.3625704745258246,0.5911700855260139,5.903250334503243,4,7
TX,NRS-v0.3,6,50333,88632197661.81602,6130264.067172011,284252.74003525317,0.02963759893634669,0.3491663039255759,0.6492953233180524,5.80869390676106,6,166
TX,NRS-v0.3,7,10449,2221512927.195228,1106403.147433496,71182.48647009666,0.022805095942640064,0.1395573337411541,0.47148781215706115,6.621921806194712,3,19
TX,NRS-v0.3,8,10088,541284889.8275197,354610.0344688105,17845.618968586445,0.05409208555664395,0.5410193512479025,0.7350453774687031,4.299650319483161,1,33
TX,NRS-v0.3,9,13120,816607209.2135029,547874.286131189,37519.61155703591,0.03418701937579723,0.18464887673237285,0.5078725401666738,5.408407183364368,1,7
TX,NRS-v0.3,10,12226,655595201.4921607,506918.7008509966,30779.717883397385,0.03206040497124247,0.2202706450713016,0.5906040567470661,5.584901244588777,3,11
TX,NRS-v0.3,11,15029,5060725160.070825,1862293.0148039055,104586.46913880545,0.018336928329811666,0.14726918271613268,0.410627467656494,7.384765452274755,7,60
TX,NRS-v0.3,12,13317,2651472106.2819877,1338002.9667733777,74593.3556963588,0.018611559878008204,0.15168299664241927,0.44689242154262815,7.330078287378521,6,30
TX,NRS-v0.3,13,18511,13361178036.875977,3710862.32264884,186898.7569873169,0.012192841587636243,0.1217536675638193,0.47384237243576927,9.056231889280207,6,103
TX,NRS-v0.3,14,23968,23633079688.911064,3830064.8404031107,229484.58356732572,0.02024500697429391,0.14284446456587804,0.6157044169796024,7.028150205264124,4,102
TX,NRS-v0.3,15,34821,48849074596.90583,8422325.016224569,422696.04997168574,0.008653707491495344,0.08702621378197485,0.4801156039166327,10.749763120905392,7,239
TX,NRS-v0.3,16,20734,21078202681.481243,5025273.949577513,221401.33634584578,0.01048875536436807,0.13687471495840084,0.46383286071118685,9.764230473535836,11,128
TX,NRS-v0.3,17,15008,12600914365.068748,3131327.506498522,131678.30585804058,0.01614934595509147,0.23132561566414445,0.5714239426028378,7.86905409627407,9,79
TX,NRS-v0.3,18,7127,1391751155.3770442,534964.547966556,34445.11828185573,0.06111128979116687,0.373384561462603,0.680335770645277,4.045193261003578,2,15
TX,NRS-v0.3,19,10705,5307963617.803942,1890408.066341505,85498.06272101928,0.01866494342762832,0.2311348946106636,0.5346758546960263,7.319588413853785,11,48
TX,NRS-v0.3,20,22852,32078096162.610302,5198322.339022018,299695.70510717464,0.014917362288221226,0.1136835623154087,0.47482174270774,8.187550305164603,4,143
TX,NRS-v0.3,21,15406,14473194022.458668,3529424.306018713,141623.5896295375,0.01460045882066729,0.22969064937446337,0.5983425049165023,8.275928847072857,11,75
TX,NRS-v0.3,22,18156,54000479281.70148,6097993.146962659,432170.8140326329,0.01824877071330552,0.0920315790167452,0.5049019740665551,7.402581418361961,6,108
TX,NRS-v0.3,23,17876,32487722570.79491,7930264.331345097,424811.88023143343,0.006491630692833302,0.05730283223360525,0.2874569015335241,12.411466446131085,4,192
TX,NRS-v0.3,24,20268,58744805175.37732,5568838.661635976,381121.0251701316,0.023804006497810563,0.12873415275628566,0.5207919838183862,6.481491710530656,4,187
TX,NRS-v0.3,25,9565,957667011.3176392,558769.5468113022,30891.407117055503,0.038544190925458,0.3194399820371316,0.549663365159527,5.093549523282295,3,13
TX,NRS-v0.3,26,11793,8913873911.76581,2048762.4300251242,81461.43980065861,0.0266865939499429,0.42757514365554333,0.6320161131668709,6.1214375911952335,3,121
TX,NRS-v0.3,27,14395,11941957302.997889,2580054.766243791,124649.81723983755,0.022543821062172127,0.2446483827636393,0.6065637845525942,6.660184124982718,2,72
TX,NRS-v0.3,28,9714,939186279.8487347,815221.0478006204,45955.19710307772,0.01775868629687266,0.14155740757769913,0.41756061748867646,7.504030355680611,4,19
TX,NRS-v0.3,29,11360,5088416519.68596,2752401.8580285325,127355.57986586711,0.008440512807927522,0.09986121046451307,0.3494592103096074,10.884677937283293,10,73
TX,NRS-v0.3,30,7395,437816872.7943201,316446.2632454619,20791.342381384507,0.054941740746571106,0.3223870301142922,0.6127771718315825,4.266274470932108,1,10
TX,NRS-v0.3,31,5909,385075386.5182972,340677.43428103556,18382.92339001801,0.04169355131243618,0.3627160160940785,0.5706218502763434,4.897399762053573,1,22
TX,NRS-v0.3,32,8365,3597195494.7843566,1953548.0264159383,125385.16588307405,0.011844745121583978,0.07283193533026214,0.29378949104152635,9.188341752892592,7,71
TX,NRS-v0.3,33,15194,10965681920.308794,3069482.9941313434,149319.18300266686,0.014625645579713782,0.15655053692921866,0.4232920433606724,8.26879980644282,14,99
TX,NRS-v0.3,34,22685,27031584202.416122,6613959.245015802,235296.453264695,0.007765301697498976,0.15541425970002945,0.4477476391102869,11.348039353422102,33,175
TX,NRS-v0.3,35,21610,8701677100.895555,5991585.184495736,167479.86230645765,0.0030459961577878453,0.09874790727577501,0.4504262570587223,18.119045868288453,53,414
TX,NRS-v0.3,36,26942,48249361910.81267,5683865.529530549,235825.69003847617,0.01876782083468545,0.27615917320153965,0.701639120833595,7.299499372680139,10,300
TX,NRS-v0.3,37,15902,16688627268.855713,2535788.942256669,193219.95844433448,0.03261401538083296,0.14228750810951793,0.5657642253188103,5.537297587581557,6,34
TX,NRS-v0.3,38,12605,2015628145.2128825,1491099.052149225,61236.09036854422,0.011392191840975101,0.17109827487780094,0.5491278693189705,9.369067225359721,4,167
TX,enacted-congressional-session-118,1,28401,25209220069.324272,3713852.6225875556,160060.73381044815,0.02296782880647414,0.3132131084200811,0.6872957738756271,6.598421111473401,15,212
TX,enacted-congressional-session-118,2,7853,1656282047.6589868,726742.6166313303,36896.60391814841,0.03940786458424852,0.3872680186846164,0.6726254375799459,5.037424486714502,3,45
TX,enacted-congressional-session-118,3,13861,3761355037.976205,745727.3561901004,49796.83846772158,0.0849951300740208,0.48282629542768085,0.8251003941612692,3.430069964180148,1,48
TX,enacted-congressional-session-118,4,20154,13697030312.523026,2920105.0897693774,131754.51059020142,0.02018549102492804,0.251157157906688,0.5156186087309894,7.038503660628231,30,115
TX,enacted-congressional-session-118,5,17335,9500898197.900967,2258578.683093753,93126.61384741748,0.02340475390212287,0.348712221036277,0.622208942516853,6.536540562384388,8,122
TX,enacted-congressional-session-118,6,19602,15334615825.076622,2647573.3475509575,129305.07762934649,0.027490761064234738,0.29193883376167235,0.6087556547155928,6.031240108298197,6,159
TX,enacted-congressional-session-118,7,6103,341054040.14238036,315730.40473472857,21771.705465793064,0.04299324741157222,0.22902791796359637,0.47292117483744106,4.822806915992539,2,12
TX,enacted-congressional-session-118,8,10160,7441324270.823259,1401246.6979115675,92825.45100926193,0.04762455052579553,0.274894608116972,0.5998906615001705,4.5823109342921295,5,49
TX,enacted-congressional-session-118,9,7289,567976841.4789143,348088.412905064,19931.462038420355,0.05890624761767946,0.4550953960200574,0.68306636945705,4.120209704312788,1,28
TX,enacted-congressional-session-118,10,20325,20043988390.325226,3354834.108124369,131732.44011839994,0.022379578720524804,0.3676620436578405,0.6519841873422055,6.684578788392947,10,143
TX,enacted-congressional-session-118,11,28962,49885759405.19269,3059174.106556864,251099.27713847382,0.0669850772453677,0.25184642489625475,0.7365068116865826,3.863767354364519,3,173
TX,enacted-congressional-session-118,12,13681,2526369462.934997,678698.8879440136,43675.18404946598,0.06892113995558333,0.42157757653047384,0.7278778604748212,3.8091122761076712,5,36
TX,enacted-congressional-session-118,13,43668,91289041923.37607,4565145.160807714,329634.23701784003,0.055045184276089267,0.26742632172434466,0.667776127651181,4.262263892834345,7,268
TX,enacted-congressional-session-118,14,19730,6900710237.064616,4628593.395070723,122299.46163790522,0.004047674614749544,0.14685705958345865,0.47733561515123724,15.717997069156157,39,378
TX,enacted-congressional-session-118,15,15620,16235239618.257236,1867177.7187116656,210657.63808862705,0.05851904827698613,0.11645399963955459,0.5417901934385762,4.133818198227823,7,41
TX,enacted-congressional-session-118,16,11788,818071388.7300687,253199.44786534258,31119.437406910838,0.16035243503122618,0.2688919850207683,0.7307374907554429,2.497251141707555,3,2
TX,enacted-congressional-session-118,17,24374,27388101656.5099,3573388.415811246,174287.0782533742,0.026953262740955764,0.28699985648675375,0.6418592939111865,6.091080337139702,1,150
TX,enacted-congressional-session-118,18,10231,600317040.8837894,375166.63306432957,21304.356715172522,0.05359720273103831,0.42101148998275273,0.538210399542599,4.319454840916169,1,14
TX,enacted-congressional-session-118,19,49857,78293114044.87512,2167565.197861466,223105.8880368055,0.20940598609576902,0.500670070380522,0.8378049752115879,2.1852717620325737,3,122
TX,enacted-congressional-session-118,20,7339,465742087.5078413,234599.81435964134,18262.386073994578,0.10634082399731641,0.44450901507884755,0.632079875969476,3.0665495704696126,2,6
TX,enacted-congressional-session-118,21,14237,16345570929.254715,1958186.4563653395,112548.98996338919,0.053567561091420045,0.4107400181859006,0.8313853161068548,4.3206497620015485,1,331
TX,enacted-congressional-session-118,22,13722,8869589956.592033,2906431.9001589525,87104.85595951186,0.013194505048405145,0.37210793928457314,0.6500285471824734,8.705695008095168,12,168
TX,enacted-congressional-session-118,23,38906,152613312334.7202,5423960.241246165,430901.07783143595,0.06518824478007701,0.261629905842257,0.7267409621262895,3.9166553421203143,5,413
TX,enacted-congressional-session-118,24,11736,705877590.8043678,336435.8088745845,28935.25402154393,0.07836729030479707,0.26836441206593253,0.6606190433946623,3.5721738323161145,2,16
TX,enacted-congressional-session-118,25,21140,23493402918.123066,2868173.8796893773,127522.86474114,0.03588763492146162,0.45985396299036213,0.703657653209287,5.278707293615027,5,94
TX,enacted-congressional-session-118,26,13300,5171922902.188003,1336691.0964493854,69697.93606218009,0.03637473145342568,0.3388927938227887,0.6140308148430846,5.243244405678836,5,36
TX,enacted-congressional-session-118,27,24277,28778023618.591167,3774627.6083418536,148092.39741045947,0.025381810919086454,0.4176818121019936,0.7932465594945415,6.276805881631663,22,211
TX,enacted-congressional-session-118,28,18531,29566550575.325245,2021359.1643560973,192482.74083705852,0.09093342483967749,0.2540195831062636,0.6416835119272427,3.3161809936019315,3,51
TX,enacted-congressional-session-118,29,9760,536418657.6585282,406416.30570646294,24625.209342535592,0.04081046013150729,0.2815750305860815,0.5672566831837474,4.950103212281686,7,9
TX,enacted-congressional-session-118,30,12146,932108756.4845439,351694.8937831391,26978.066653604794,0.0946987673680619,0.40765715431591937,0.730795340609245,3.2495845179084544,3,11
TX,enacted-congressional-session-118,31,18485,14613460718.787455,2927449.1811877317,102836.5729048634,0.02142812697217311,0.439853461107275,0.7108453250825421,6.831371356763633,6,126
TX,enacted-congressional-session-118,32,9022,387322355.59060955,275392.684532522,23274.47173842368,0.06417673659447957,0.2275951623244594,0.477211951719857,3.9474004413579675,1,7
TX,enacted-congressional-session-118,33,12328,571032892.3233293,493218.2432392496,28525.650585036114,0.029498010442172037,0.22337786510795482,0.38111358860183503,5.822421440437782,2,9
TX,enacted-congressional-session-118,34,17150,12731707208.50747,2989441.149945899,104613.57968965417,0.01790261573287283,0.37030591023515497,0.7141459014859832,7.473804872688355,5,340
TX,enacted-congressional-session-118,35,10894,1353843504.2020667,644595.6256845396,73983.73822663997,0.04094525890169163,0.07873105118275349,0.43529256071127176,4.9419482031433715,3,24
TX,enacted-congressional-session-118,36,17591,15540281696.245481,3280316.7823039005,122529.46349070607,0.01814835137967636,0.3294791602474243,0.7350666597592578,7.4230333263819706,22,168
TX,enacted-congressional-session-118,37,8559,579158013.028767,251185.25548307513,22537.6937405941,0.11535027861278088,0.3629344975793047,0.7117352382542174,2.944358420347966,3,1
TX,enacted-congressional-session-118,38,7004,803021898.0817286,344109.330693125,25606.289257725304,0.0852205543128041,0.3898380459809711,0.5867428524315018,3.425530373217508,3,7
UT,NRS-v0.3,1,15070,38560618081.24193,3703829.5349256336,235676.99539694536,0.035322535440144014,0.2209834391751497,0.4848064769524321,5.320764842978296,11,40
UT,NRS-v0.3,2,31310,162967126485.46896,6374527.823745278,323759.5901748306,0.05039806122387773,0.4948856397680318,0.7453643771928918,4.454439708901526,1,103
UT,NRS-v0.3,3,14951,16002404457.878942,2218811.699695525,146490.38995854047,0.04084644011409976,0.23736522866949242,0.4986624392388457,4.94792255877196,1,11
UT,NRS-v0.3,4,9552,978546291.3434348,402395.49152532924,29527.486507228463,0.07594252397017619,0.3572551871005376,0.6051410266166205,3.628753657136383,2,3
UT,enacted-congressional-session-118,1,15239,28734663085.615673,1257138.4858725476,144484.73684005358,0.22848080979820662,0.4381393848439302,0.8382566567502732,2.0920648144557603,1,38
UT,enacted-congressional-session-118,2,24306,103474238794.07806,2963329.5206245696,254783.50634866962,0.14807515955585948,0.5073874807898595,0.8016543932377815,2.598716448931829,1,62
UT,enacted-congressional-session-118,3,18412,74915791192.24203,2406098.218646636,245942.18958924492,0.16261347526836153,0.3942370418539467,0.7475521745090918,2.479828999007662,1,49
UT,enacted-congressional-session-118,4,12926,11384002243.996578,935649.9477163081,97424.80391399976,0.1634097785285108,0.38177371078980515,0.6910306609434852,2.4737794605116914,13,10
VA,NRS-v0.3,1,9087,4582299799.49739,4208587.541113876,121523.69798042168,0.0032510274269026895,0.09876695706002046,0.2389505980028053,17.538388387962218,35,169
VA,NRS-v0.3,2,6586,886018263.2503573,806465.3890201419,37736.70306526765,0.017119105598744973,0.19804546048457827,0.5213805972153858,7.642922653902903,9,50
VA,NRS-v0.3,3,9846,3252158739.6764016,1490486.3100697668,60387.29881952392,0.018396093858799607,0.283877293252621,0.5804112979665073,7.372880444720321,3,105
VA,NRS-v0.3,4,9745,5411240016.237904,2321538.7165824953,67699.31565889202,0.012616962140462023,0.3758186841296776,0.5455953829866556,8.902717652663826,7,84
VA,NRS-v0.3,5,16840,18471032136.759377,6624073.2730712155,166789.45658352383,0.005289940318497501,0.21135090110435473,0.504013180445863,13.749110863672422,16,374
VA,NRS-v0.3,6,11405,1569008779.5113785,2192976.1477961326,51122.60111507568,0.0040998448461704836,0.19109512846412138,0.3342037820231498,15.617671696726056,23,96
VA,NRS-v0.3,7,18808,18362255911.49815,4608226.754995748,127868.17687374415,0.010865962894284481,0.35747956176852963,0.7568862917505463,9.593252846190985,8,226
VA,NRS-v0.3,8,10925,2540259693.4016895,2447293.019618012,109554.5984750634,0.005329862906512281,0.06737007357106642,0.21568046546663247,13.69752118579545,21,92
VA,NRS-v0.3,9,13469,3979256336.3584304,1870106.5722789878,74092.60730215244,0.014298124275451423,0.23072905548780887,0.5225151399370818,8.362968601467426,5,107
VA,NRS-v0.3,10,20922,20429155751.429527,5493062.158835903,188334.01842449442,0.00850807396064881,0.18333399449338122,0.7307697674787179,10.841375122720253,8,195
VA,NRS-v0.3,11,28259,24253810491.69926,5625821.464751957,212980.90358467933,0.00962981518921464,0.17019577575255682,0.7590033354242208,10.190395125104644,18,255
VA,enacted-congressional-session-118,1,11532,8026279395.763089,5099752.697197551,79712.72643719573,0.003878161627174387,0.4020768542469567,0.6079924567887146,16.057837088670542,23,243
VA,enacted-congressional-session-118,2,11899,6295204507.062332,3968409.680470626,116514.28778477492,0.0050232721335854704,0.1476051807488684,0.40589812546877446,14.109338302032903,36,256
VA,enacted-congressional-session-118,3,12130,693381727.549329,936750.5706679677,30772.85343921957,0.009929658762295051,0.233070325706785,0.5057432564095893,10.035357259081037,8,49
VA,enacted-congressional-session-118,4,16982,8958804157.222303,1609995.1565320797,73224.34237846444,0.04343209392600169,0.5318500570256264,0.8388697149786883,4.798379755010261,5,125
VA,enacted-congressional-session-118,5,22036,24740173689.823425,4728357.405158518,125279.5341718031,0.013905673097848225,0.5017560431672792,0.8809675675991897,8.48015894198996,10,262
VA,enacted-congressional-session-118,6,20513,16281552699.330036,3519750.16995516,148820.65828970418,0.01651513036185682,0.23400196484211952,0.7349285689226074,7.7814225094932326,4,232
VA,enacted-congressional-session-118,7,10361,7120640529.96658,1923705.7492949679,75126.22683557827,0.024179740744710555,0.40159290803339326,0.6785804014914603,6.430935887870485,10,152
VA,enacted-congressional-session-118,8,6507,388227328.86739,290896.82891427795,19687.312640524677,0.05765248000891129,0.3188330656336678,0.7500684069705623,4.164769814280521,4,33
VA,enacted-congressional-session-118,9,27869,26174469938.017673,6409179.292278196,199371.63343604948,0.00800724132913333,0.2096048313156255,0.7622297736662723,11.175283287478234,9,286
VA,enacted-congressional-session-118,10,10350,4403690852.59528,1434822.8928451694,53256.45074685825,0.026880051254917256,0.49422249744551056,0.7392097955215485,6.09936964077697,4,120
VA,enacted-congressional-session-118,11,5713,654071093.1219095,423544.34784997365,22236.886795522125,0.0458180960989065,0.4210436411609763,0.7622301585446474,4.671770291621153,1,61
VT,NRS-v0.3,1,22856,24410637747.48481,5400958.111607305,145767.2055834385,0.010515922379958968,0.3656870631454943,0.8110384152771293,9.751609776267403,10,517
VT,enacted-congressional-session-118,0,22856,24410637747.48481,5400958.111607305,145767.2055834385,0.010515922379958968,0.3656870631454943,0.8110384152771293,9.751609776267403,10,517
WA,NRS-v0.3,1,24715,61171216360.40908,9657238.421764351,292690.6965259661,0.008242350396693604,0.2272895178194996,0.5217287054701778,11.014745407237577,182,391
WA,NRS-v0.3,2,10090,6746799973.207613,2649649.532140344,110627.55412273714,0.012076214847188857,0.17547746045322385,0.4015494512413295,9.099857354048638,13,64
WA,NRS-v0.3,3,9202,326895005.29745626,432817.93951192714,21453.41795438496,0.02192843524108394,0.22608170760505178,0.36005645650875767,6.752991120987174,9,1
WA,NRS-v0.3,4,7982,855609972.0658439,677664.2118226471,27845.88041944351,0.023412974938145825,0.3512400718593737,0.5920389074084235,6.535392868560746,5,18
WA,NRS-v0.3,5,9254,1719372185.9154286,1141647.985172767,57917.220325837065,0.016577358587791143,0.16315658396180374,0.4057106508116677,7.766803793505354,8,34
WA,NRS-v0.3,6,27051,35015049775.86,4548640.089222459,147710.9173141536,0.021266766500134766,0.510833870268591,0.6621560836943937,6.857238718070032,9,151
WA,NRS-v0.3,7,14415,23490296358.855892,4090977.0286573414,233056.93020394602,0.01763779449733142,0.13766216009506918,0.44050480039760825,7.529703252660824,10,119
WA,NRS-v0.3,8,17075,21913347842.1986,3092823.604333009,206652.33880580182,0.028787787892354415,0.16333460637966635,0.5531922223462971,5.893806222173434,6,61
WA,NRS-v0.3,9,12808,5663666358.908193,2286174.490193067,55886.83262087804,0.013617230117908843,0.5772032867487905,0.7543364374131935,8.569502536448868,38,112
WA,NRS-v0.3,10,17224,16720980095.206451,3351879.158752599,159780.5881409623,0.018702294335736898,0.2084797253970824,0.6328627602424268,7.312275677077688,26,111
WA,enacted-congressional-session-118,1,6654,863337066.8828744,395962.54060322227,34034.4765084075,0.06919616844886485,0.2372424305709371,0.6484365760140585,3.801534851845684,4,7
WA,enacted-congressional-session-118,2,13319,11683477891.917492,3024844.3818602175,96860.63728621096,0.016046337854349665,0.3963945038070092,0.6468449938174109,7.89427105314926,97,151
WA,enacted-congressional-session-118,3,16554,19071893694.182716,3021201.868676939,115974.857605507,0.026256944855213044,0.4513529119615803,0.7805722632639642,6.171317692322337,34,128
WA,enacted-congressional-session-118,4,23578,46772193832.38228,3461168.265546578,207800.05523162612,0.049062782931069054,0.34478356097514384,0.6834408125681892,4.514648166464644,7,173
WA,enacted-congressional-session-118,5,28826,48756865506.181816,3373562.9071576307,181608.95830460225,0.05383540890053965,0.47055605958940766,0.8823474994864055,4.309888075217337,8,127
WA,enacted-congressional-session-118,6,17250,18184321629.351738,3775743.9635786214,112617.29368310705,0.016028832654169226,0.4563909861763994,0.7632434698422544,7.898580571155028,97,220
WA,enacted-congressional-session-118,7,9938,357709584.5964749,282618.6931095797,26244.252203023127,0.056278002364824886,0.16531501431007722,0.5428606470832331,4.215321108911902,4,2
WA,enacted-congressional-session-118,8,15500,25609288265.385326,2992645.9683630182,123481.56181635223,0.03593326560112036,0.534617792415339,0.7347218472762123,5.275354585268369,26,235
WA,enacted-congressional-session-118,9,8211,476594203.0458055,318559.6123397139,21303.38442274868,0.059017008415911454,0.33427328875678003,0.683027777988334,4.11634156487555,3,12
WA,enacted-congressional-session-118,10,9986,1847552253.997143,876252.4527998656,43737.00318320159,0.030237654543377547,0.3074318178333564,0.7373268360166207,5.750769351027708,9,60
WI,NRS-v0.3,1,28432,25448137438.108555,5306552.806220754,139047.51191751278,0.011356405333833874,0.41896687232184743,0.6813276316164218,9.383817600004024,46,474
